CIA;LONG_IND;LAT_IND
Bankia;-3,662052544;40,32377167
Bankia;-3,727919659;40,31151985
Bankia;-3,729290087;40,30872737
Bankia;-3,729498352;40,31277119
Bankia;-3,732267788;40,30440216
Bankia;-3,731824459;40,30148598
Bankia;-3,723927673;40,31790539
Bankia;-3,852504192;40,21332412
Bankia;-3,692885208;40,78484339
Bankia;-4,090721534;40,67376669
Bankia;-3,907161902;40,62147441
Bankia;-3,829073579;40,25204504
Bankia;-3,76168828;40,32867212
Bankia;-3,770972549;40,33146651
Bankia;-3,761469217;40,33222317
Bankia;-3,735566455;40,33945397
Bankia;-3,768993912;40,33656985
Bankia;-3,7491672;40,34286222
Bankia;-3,740476007;40,33622439
Bankia;-3,751685467;40,33425116
Bankia;-3,745496241;40,33560655
Bankia;-3,786399673;40,31775883
Bankia;-3,754058598;40,32957798
Bankia;-3,780726291;40,32283338
Bankia;-3,75553011;40,33274861
Bankia;-3,749108091;40,33219577
Bankia;-3,76210902;40,32630895
Bankia;-3,766528897;40,3288924
Bankia;-3,754157416;40,33739728
Bankia;-3,749635286;40,33515637
Bankia;-3,770320186;40,32689421
Bankia;-3,769489881;40,33462959
Bankia;-3,780833137;40,35865298
Bankia;-3,792053888;40,95155288
Bankia;-3,593229614;40,49166007
Bankia;-3,7271791;40,38176879
Bankia;-3,730697056;40,37917001
Bankia;-3,659445946;40,39333716
Bankia;-3,645067738;40,38931012
Bankia;-3,66396702;40,39537437
Bankia;-3,677508146;40,46020591
Bankia;-3,673909011;40,43877652
Bankia;-3,653819074;40,44259459
Bankia;-3,639834689;40,47370884
Bankia;-3,713002113;40,47955987
Bankia;-3,663165498;40,44096478
Bankia;-3,753105313;40,37088203
Bankia;-3,71976846;40,48123864
Bankia;-3,670508978;40,39916548
Bankia;-3,680455217;40,40390921
Bankia;-3,676385188;40,40230245
Bankia;-3,655202014;40,42957773
Bankia;-3,709492774;40,44990593
Bankia;-3,631788302;40,40812234
Bankia;-3,703238233;40,47436748
Bankia;-3,601566921;40,36403974
Bankia;-3,667932456;40,38050454
Bankia;-3,673704761;40,42421912
Bankia;-3,579664488;40,47166591
Bankia;-3,649066421;40,46826099
Bankia;-3,621652026;40,41828546
Bankia;-3,615236285;40,43084237
Bankia;-3,696541619;40,35932649
Bankia;-3,590962179;40,46185195
Bankia;-3,626258238;40,45866611
Bankia;-3,723619523;40,40471921
Bankia;-3,655654137;40,42271928
Bankia;-3,650754554;40,42682806
Bankia;-3,676071717;40,4074845
Bankia;-3,679981819;40,42244362
Bankia;-3,667694103;40,3969295
Bankia;-3,669919712;40,39321389
Bankia;-3,647068682;40,40756036
Bankia;-3,641704355;40,40983351
Bankia;-3,747300091;40,38383873
Bankia;-3,728655545;40,38649827
Bankia;-3,689102504;40,35739806
Bankia;-3,784473486;40,45925017
Bankia;-3,656917405;40,38170278
Bankia;-3,642510434;40,39172978
Bankia;-3,64742977;40,38497254
Bankia;-3,654236165;40,38706939
Bankia;-3,758767703;40,36218727
Bankia;-3,663394667;40,40308943
Bankia;-3,67506423;40,467031
Bankia;-3,640776;40,38650512
Bankia;-3,711086625;40,38290491
Bankia;-3,662279279;40,45398787
Bankia;-3,66913;40,45266914
Bankia;-3,706175927;40,34585346
Bankia;-3,71431139;40,44612852
Bankia;-3,668644488;40,38698698
Bankia;-3,649009523;40,4733784
Bankia;-3,606181606;40,42554783
Bankia;-3,621924102;40,39790546
Bankia;-3,74685184;40,37098565
Bankia;-3,68562169;40,4705364
Bankia;-3,582667584;40,47108324
Bankia;-3,71754452;40,46295528
Bankia;-3,702254546;40,41728344
Bankia;-3,672677025;40,42636925
Bankia;-3,656559003;40,43212859
Bankia;-3,651245633;40,43251901
Bankia;-3,645003525;40,43442788
Bankia;-3,640816673;40,43676649
Bankia;-3,69601996;40,41850132
Bankia;-3,634588288;40,438954
Bankia;-3,614813003;40,44520502
Bankia;-3,613253509;40,44617727
Bankia;-3,756669718;40,36836325
Bankia;-3,701565624;40,48708025
Bankia;-3,692102774;40,43193028
Bankia;-3,700171541;40,38575533
Bankia;-3,638876929;40,39001116
Bankia;-3,708127635;40,39396821
Bankia;-3,703644881;40,38101348
Bankia;-3,715310477;40,39574383
Bankia;-3,716581201;40,38889807
Bankia;-3,615216363;40,41959918
Bankia;-3,616440419;40,42198006
Bankia;-3,653015763;40,40831071
Bankia;-3,702033129;40,46966312
Bankia;-3,669094018;40,47757017
Bankia;-3,664769873;40,48291941
Bankia;-3,698438635;40,4118831
Bankia;-3,670337033;40,42696843
Bankia;-3,662019895;40,46841275
Bankia;-3,588920862;40,45500651
Bankia;-3,700431201;40,42672696
Bankia;-3,695841123;40,42173664
Bankia;-3,72260152;40,38666239
Bankia;-3,649830541;40,47043687
Bankia;-3,71145064;40,43315517
Bankia;-3,711365107;40,43734489
Bankia;-3,693946969;40,35666638
Bankia;-3,609797128;40,4473397
Bankia;-3,703247712;40,45039454
Bankia;-3,702629015;40,4543983
Bankia;-3,704074826;40,43585799
Bankia;-3,701501335;40,45709883
Bankia;-3,697725796;40,46151806
Bankia;-3,696545043;40,46367833
Bankia;-3,695006031;40,43909305
Bankia;-3,610089352;40,40791455
Bankia;-3,729350783;40,3832326
Bankia;-3,724919086;40,39073801
Bankia;-3,660177099;40,41028807
Bankia;-3,653912867;40,41089124
Bankia;-3,669325815;40,37845141
Bankia;-3,612501547;40,43998305
Bankia;-3,69242731;40,45666706
Bankia;-3,69168231;40,45992376
Bankia;-3,671235167;40,44497226
Bankia;-3,662476926;40,3900135
Bankia;-3,666315708;40,38619861
Bankia;-3,687622786;40,46202005
Bankia;-3,61014682;40,38425634
Bankia;-3,708099642;40,41378831
Bankia;-3,673904715;40,40527191
Bankia;-3,745245504;40,40265391
Bankia;-3,645739137;40,40532453
Bankia;-3,706264739;40,43894373
Bankia;-3,712512428;40,43880629
Bankia;-3,745589406;40,40498503
Bankia;-3,717766567;40,48713392
Bankia;-3,713408626;40,49344013
Bankia;-3,638675954;40,47094048
Bankia;-3,739394971;40,47534002
Bankia;-3,774884377;40,39554012
Bankia;-3,668514965;40,44534838
Bankia;-3,730360487;40,40363177
Bankia;-3,675450693;40,42552425
Bankia;-3,620130062;40,37446437
Bankia;-3,618256633;40,37054642
Bankia;-3,665957212;40,44784963
Bankia;-3,657730088;40,40711281
Bankia;-3,673884819;40,45878565
Bankia;-3,668486965;40,41156466
Bankia;-3,658306685;40,47712761
Bankia;-3,719638419;40,47568994
Bankia;-3,693527478;40,40649822
Bankia;-3,660753811;40,37524842
Bankia;-3,713942544;40,36997727
Bankia;-3,6743522;40,41586396
Bankia;-3,6703084;40,40864419
Bankia;-3,671457311;40,40447533
Bankia;-3,668764721;40,42057211
Bankia;-3,708200547;40,38293163
Bankia;-3,714493178;40,43656884
Bankia;-3,725111545;40,41307026
Bankia;-3,705886041;40,41174779
Bankia;-3,747574063;40,4075488
Bankia;-3,695346756;40,39546921
Bankia;-3,693722185;40,39217263
Bankia;-3,70120617;40,40372217
Bankia;-3,671092916;40,43422532
Bankia;-3,642400934;40,43102795
Bankia;-3,610135757;40,43653609
Bankia;-3,751131299;40,37980486
Bankia;-3,750726613;40,37518583
Bankia;-3,64505549;40,43122939
Bankia;-3,642972823;40,42794368
Bankia;-3,744023368;40,37620213
Bankia;-3,710730606;40,34789766
Bankia;-3,71193229;40,48215203
Bankia;-3,713480288;40,379755
Bankia;-3,699719528;40,39672212
Bankia;-3,674743488;40,41845628
Bankia;-3,646773409;40,44318378
Bankia;-3,694517941;40,43634823
Bankia;-3,698186986;40,4012179
Bankia;-3,734811337;40,40762161
Bankia;-3,675238812;40,43498497
Bankia;-3,676222335;40,4366549
Bankia;-3,690155101;40,34975203
Bankia;-3,706236186;40,45649342
Bankia;-3,700585306;40,42453683
Bankia;-3,780498204;40,38372753
Bankia;-3,706991864;40,38676789
Bankia;-3,708191999;40,40573365
Bankia;-3,619589384;40,37973761
Bankia;-3,682417636;40,43601489
Bankia;-3,724973849;40,39254849
Bankia;-3,727823764;40,39131436
Bankia;-3,772416114;40,37752049
Bankia;-3,775693207;40,37668774
Bankia;-3,70400404;40,47766009
Bankia;-3,665322496;40,47555591
Bankia;-3,679195499;40,42513294
Bankia;-3,709511262;40,36974328
Bankia;-3,700252613;40,41973703
Bankia;-3,615227324;40,45313977
Bankia;-3,765259151;40,38736094
Bankia;-3,639770498;40,42839388
Bankia;-3,694703916;40,42692368
Bankia;-3,70129818;40,35237873
Bankia;-3,629282186;40,425019
Bankia;-3,626510883;40,42109709
Bankia;-3,637345044;40,43746136
Bankia;-3,716764965;40,43510433
Bankia;-3,742395532;40,40496955
Bankia;-3,649635046;40,39500532
Bankia;-3,764932785;40,39600278
Bankia;-3,753831748;40,3906162
Bankia;-3,699422146;40,45335468
Bankia;-3,718190664;40,48042864
Bankia;-3,68728573;40,49258943
Bankia;-3,728795008;40,47477672
Bankia;-3,648435;40,44798528
Bankia;-3,698841216;40,43825912
Bankia;-3,635443897;40,42964297
Bankia;-3,675000996;40,43006743
Bankia;-3,768510854;40,37698794
Bankia;-3,644429431;40,43974641
Bankia;-3,672734114;40,43209866
Bankia;-3,71958594;40,41216784
Bankia;-3,687335995;40,35159767
Bankia;-3,7086082;40,4532627
Bankia;-3,685033097;40,39862989
Bankia;-3,693408122;40,48208448
Bankia;-3,713778227;40,44254623
Bankia;-3,751847959;40,40081836
Bankia;-3,588215533;40,45797407
Bankia;-3,685299451;40,42721404
Bankia;-3,742048806;40,39163837
Bankia;-3,66728542;40,40804906
Bankia;-3,732695738;40,48199524
Bankia;-3,60932493;40,43030611
Bankia;-3,752306361;40,39330182
Bankia;-3,699793438;40,43116326
Bankia;-3,638165064;40,40446567
Bankia;-3,660555;40,39589842
Bankia;-3,670287439;40,44690568
Bankia;-3,776560783;40,52078038
Bankia;-3,712320656;40,38709555
Bankia;-3,688351608;40,45022295
Bankia;-3,711688794;40,3852706
Bankia;-3,70347504;40,38620375
Bankia;-3,663555367;40,41705256
Bankia;-3,662436051;40,4351221
Bankia;-3,663257952;40,38315309
Bankia;-3,666195917;40,39317234
Bankia;-3,687551292;40,35424508
Bankia;-3,651035272;40,42537603
Bankia;-3,697982532;40,44415619
Bankia;-3,680296879;40,4373337
Bankia;-3,709894427;40,47574119
Bankia;-3,691189527;40,37379122
Bankia;-3,606573376;40,39566266
Bankia;-3,692791705;40,5070429
Bankia;-3,7413989;40,38072353
Bankia;-3,635007539;40,46470846
Bankia;-3,691263147;40,47080911
Bankia;-3,675809013;40,4212789
Bankia;-3,676575752;40,41662574
Bankia;-3,7036045;40,46650943
Bankia;-3,683009529;40,42459695
Bankia;-3,672311032;40,42157857
Bankia;-3,744069957;40,38793166
Bankia;-3,736478016;40,38969199
Bankia;-3,753304177;40,38556555
Bankia;-3,711196318;40,45824679
Bankia;-3,778849562;40,37867554
Bankia;-3,694923417;40,45053498
Bankia;-3,662149121;40,48877225
Bankia;-3,648404112;40,38829144
Bankia;-3,630260397;40,4653921
Bankia;-3,704081376;40,42292099
Bankia;-3,702715954;40,40045172
Bankia;-3,696990719;40,46685581
Bankia;-3,713131219;40,47503659
Bankia;-3,679447045;40,45714949
Bankia;-3,713071474;40,42587491
Bankia;-3,687712815;40,45581232
Bankia;-3,655321587;40,49286519
Bankia;-3,679820252;40,42630044
Bankia;-3,67958504;40,43455409
Bankia;-3,673924977;40,45454218
Bankia;-3,668092594;40,38240453
Bankia;-3,717746316;40,42760274
Bankia;-3,692278572;40,43412743
Bankia;-3,766728154;40,38183765
Bankia;-3,697528585;40,44587064
Bankia;-3,651808289;40,40042557
Bankia;-3,709848382;40,47248924
Bankia;-3,657759865;40,42590553
Bankia;-3,686643015;40,34248452
Bankia;-3,716329137;40,43180973
Bankia;-3,772811663;40,45022968
Bankia;-3,697001219;40,44162158
Bankia;-3,700252201;40,42879111
Bankia;-3,705378353;40,43197617
Bankia;-3,707185027;40,42549665
Bankia;-3,721438501;40,46751661
Bankia;-3,626728448;40,37974419
Bankia;-3,727437002;40,42434397
Bankia;-3,662021492;40,42891725
Bankia;-3,703234333;40,48416923
Bankia;-3,702451483;40,44301201
Bankia;-3,697631048;40,43296912
Bankia;-3,69911609;40,43633853
Bankia;-3,697552871;40,37059982
Bankia;-3,645389864;40,47728154
Bankia;-3,686235;40,43574905
Bankia;-3,679145502;40,45414226
Bankia;-3,686831235;40,42945721
Bankia;-3,659815606;40,40344324
Bankia;-3,670747019;40,38396576
Bankia;-3,628513825;40,46277098
Bankia;-3,695673894;40,45926918
Bankia;-3,640320489;40,39812037
Bankia;-3,635351425;40,44486874
Bankia;-3,763825133;40,3918299
Bankia;-3,712803449;40,40494856
Bankia;-3,708948492;40,41044075
Bankia;-3,650032472;40,45100334
Bankia;-3,657074394;40,4487383
Bankia;-3,717383155;40,43003743
Bankia;-3,681445198;40,35247038
Bankia;-3,631019702;40,40280217
Bankia;-3,626084787;40,4323517
Bankia;-3,630218659;40,43062653
Bankia;-3,715700564;40,46702976
Bankia;-3,699381452;40,40618368
Bankia;-3,708794723;40,43060392
Bankia;-3,759196063;40,38671621
Bankia;-3,660678404;40,45911414
Bankia;-3,699217224;40,47795041
Bankia;-3,708152188;40,4614997
Bankia;-3,690864672;40,35466678
Bankia;-3,607075964;40,40438984
Bankia;-3,651627105;40,38040838
Bankia;-3,686311023;40,42235217
Bankia;-3,770627008;40,39728931
Bankia;-3,674886478;40,4445546
Bankia;-3,689497847;40,48620694
Bankia;-3,656884979;40,43412675
Bankia;-3,605933488;40,38080097
Bankia;-3,64727353;40,43385664
Bankia;-3,637662913;40,4336668
Bankia;-3,738304846;40,39513983
Bankia;-3,736150647;40,39425266
Bankia;-3,712948482;40,4097585
Bankia;-3,716022669;40,47514483
Bankia;-3,661341529;40,39920927
Bankia;-3,640753891;40,46491999
Bankia;-3,645874174;40,4638014
Bankia;-3,715844575;40,42057848
Bankia;-3,703558492;40,44740167
Bankia;-3,743066299;40,39523546
Bankia;-3,716689728;40,39802359
Bankia;-3,668299282;40,50925018
Bankia;-3,706264607;40,4299167
Bankia;-3,705322525;40,40405749
Bankia;-3,712371354;40,40196922
Bankia;-3,709464889;40,34622072
Bankia;-3,712914371;40,34505535
Bankia;-3,689202577;40,45964128
Bankia;-3,691456371;40,4516909
Bankia;-3,739889293;40,40963428
Bankia;-3,727827744;40,41356671
Bankia;-3,731715501;40,41231694
Bankia;-3,721968261;40,4222341
Bankia;-3,730531896;40,41076586
Bankia;-3,664813291;40,42629762
Bankia;-3,6926818;40,3895302
Bankia;-3,741617439;40,38668614
Bankia;-3,679463524;40,4072484
Bankia;-3,715816465;40,44016426
Bankia;-3,702130596;40,39741922
Bankia;-3,707229169;40,39818995
Bankia;-3,692369654;40,42231605
Bankia;-3,693685588;40,40123598
Bankia;-3,694561071;40,39813161
Bankia;-3,768618124;40,39471708
Bankia;-3,690436104;40,46607533
Bankia;-3,606028109;40,40187279
Bankia;-3,71761054;40,38597275
Bankia;-3,716525607;40,4047724
Bankia;-3,701209704;40,40860505
Bankia;-3,675763661;40,41085569
Bankia;-3,69052562;40,34336232
Bankia;-3,623228219;40,37831263
Bankia;-3,651554769;40,43889566
Bankia;-3,617165251;40,42648072
Bankia;-3,8684453;40,47177575
Bankia;-3,866964341;40,46394011
Bankia;-3,870133561;40,48010529
Bankia;-3,870929343;40,45403653
Bankia;-3,873820938;40,4742307
Bankia;-3,869201054;40,46634671
Bankia;-3,871463929;40,46985215
Bankia;-3,865034416;40,72744141
Bankia;-3,327111521;40,55450313
Bankia;-3,490033454;40,39690897
Bankia;-3,484224329;40,39693344
Bankia;-3,772157779;40,80802334
Bankia;-3,582945845;40,7317422
Bankia;-4,072827229;40,71480583
Bankia;-3,861913561;40,26031883
Bankia;-3,97155692;40,67993885
Bankia;-3,436882602;40,22964867
Bankia;-3,857299505;40,33073277
Bankia;-3,866803652;40,3209411
Bankia;-3,873364909;40,31952236
Bankia;-3,883852457;40,32858696
Bankia;-3,860492437;40,32816849
Bankia;-3,864036051;40,3272772
Bankia;-3,866103212;40,32323466
Bankia;-3,856233684;40,32464149
Bankia;-3,874301023;40,32730818
Bankia;-3,86179738;40,31878027
Bankia;-3,864597735;40,33808394
Bankia;-3,854452381;40,32713217
Bankia;-3,856194928;40,315984
Bankia;-3,864172625;40,33244741
Bankia;-3,880639649;40,32140416
Bankia;-3,866463087;40,3292861
Bankia;-3,877401442;40,31493319
Bankia;-3,859798188;40,32076815
Bankia;-3,853718164;40,31930866
Bankia;-3,924277635;40,31145999
Bankia;-3,864110954;40,32299731
Bankia;-4,014644302;40,72928605
Bankia;-4,013257866;40,28774161
Bankia;-4,014142721;40,28869783
Bankia;-4,250859837;40,38456888
Bankia;-3,531470514;40,505456
Bankia;-3,767651864;40,23258529
Bankia;-3,75324017;40,22832848
Bankia;-3,77161364;40,24193762
Bankia;-3,772899386;40,2371451
Bankia;-3,773526153;40,23023979
Bankia;-3,765436305;40,23939297
Bankia;-3,771493915;40,23656888
Bankia;-3,76854806;40,24219226
Bankia;-3,764303941;40,24219334
Bankia;-3,603063477;40,74456615
Bankia;-3,698487572;40,23962721
Bankia;-3,695240083;40,24625059
Bankia;-3,700626436;40,24297475
Bankia;-3,694771452;40,24871294
Bankia;-3,788901787;40,44055346
Bankia;-3,789865386;40,44430362
Bankia;-3,796629367;40,43693291
Bankia;-3,802868025;40,44697079
Bankia;-3,815259266;40,4350643
Bankia;-3,809508435;40,43627588
Bankia;-3,817813349;40,43762282
Bankia;-3,879496536;40,90367999
Bankia;-3,51269329;40,32851214
Bankia;-3,534528682;40,36119779
Bankia;-3,534835106;40,3537728
Bankia;-3,546851764;40,36314922
Bankia;-3,55115562;40,36520991
Bankia;-4,237734462;40,50148186
Bankia;-3,922726959;40,5178678
Bankia;-3,877169542;40,49041231
Bankia;-3,870805948;40,49470361
Bankia;-3,872363978;40,49199821
Bankia;-3,897134142;40,52048371
Bankia;-3,896000772;40,55238362
Bankia;-3,526079606;40,4181292
Bankia;-3,536773361;40,42736841
Bankia;-3,532922752;40,42941326
Bankia;-3,53326769;40,42532155
Bankia;-4,146172862;40,59120675
Bankia;-3,571477663;40,20934983
Bankia;-4,400913406;40,36121808
Bankia;-3,631092294;40,55167501
Bankia;-3,620665141;40,56080342
Bankia;-3,634702072;40,55122282
Bankia;-3,626505113;40,54610548
Bankia;-3,624133969;40,54892908
Bankia;-3,63064478;40,54677664
Bankia;-3,635548591;40,55956036
Bankia;-4,028095029;40,34763813
Bankia;-3,783930712;40,75359593
Bankia;-3,460804991;40,46005672
Bankia;-3,467035233;40,46385154
Bankia;-3,475069199;40,459026
Bankia;-3,458637086;40,45172296
Bankia;-3,479263487;40,4567294
Bankia;-3,4787092;40,46338036
Bankia;-3,48421152;40,46089798
Bankia;-3,472089709;40,46135352
Bankia;-3,464138312;40,44568296
Bankia;-3,47272749;40,4530626
Bankia;-3,800162826;40,201346
Bankia;-3,777076738;40,18708831
Bankia;-3,537497505;40,82619197
Bankia;-3,954022645;40,57874703
Bankia;-3,928802862;40,57574547
Bankia;-3,361709376;40,40556189
Bankia;-4,068649438;40,50120538
Bankia;-3,683704968;40,1818213
Bankia;-3,677145587;40,19195038
Bankia;-3,674198866;40,19096754
Bankia;-3,68067481;40,19243421
Bankia;-3,513821009;40,6947028
Bankia;-3,486732428;40,36721973
Bankia;-3,487187987;40,10424301
Bankia;-4,304527899;40,27788699
Bankia;-3,299982172;40,43282896
Bankia;-4,003811426;40,44495002
Bankia;-3,961910089;40,48922454
Bankia;-3,275350156;40,16834969
Bankia;-3,902946962;40,3569262
Bankia;-3,907106924;40,35801978
Bankia;-3,703181759;40,59658201
Bankia;-3,713242433;40,60021392
Bankia;-3,714859709;40,60890637
Bankia;-3,712150395;40,61202212
Bankia;-3,833555799;40,43969956
Bankia;-3,764996581;40,32558717
Bankia;-3,690773205;40,41951477
Bankia;-3,920076025;40,26893423
Bankia;-3,677699189;40,44165526
Bankia;-3,706491685;40,49213128
